doc_id,comment_id,text,entity,label,rule_name,score,start,end
200,201,"Terlanjur pak Nadim, kalo waktu bisa di putar kembali pasti gak Sudi jadi menri",Nadim,PER,person_nadiem,1.0,14,19
203,204,Mulyono lagi mulyoni lagi,Mulyono,PER,person_jokowi,1.0,0,7
205,206,Jokowi penghancur bangsa meninggalkan sayembara ijazah,Jokowi,PER,person_jokowi,1.0,0,6
206,207,"Kasian pak nadim dibuat kambing hitam dan peralihan isu publik program mbg,,, 😢 yah ALLAH beta sulitnya jadi orang baik dikonoha,,, 😭😭😭",nadim,PER,person_nadiem,1.0,11,16
206,207,"Kasian pak nadim dibuat kambing hitam dan peralihan isu publik program mbg,,, 😢 yah ALLAH beta sulitnya jadi orang baik dikonoha,,, 😭😭😭",ALLAH,REG,religion_terms,1.0,84,89
207,208,"Sy berfikir,  Setega itukah orang yg menumbalkanya,  apakah mereka agama,  tidak kah berfikir dunia bukan segalanya, pengadilan akherat menanti",pengadilan,LAW,legal_terms,1.0,117,127
208,209,"Nadim makarim sdh ciptakan lapangan kerja 
sdh banyak rakyat yg tertolong hidup kluarganya , dgn menjadi ojol 
makanya di buat seperti itu.
Indonesiakuu ada apa ? 
bgmn dgn koruptor yg menikmati uang negri ini tanpa memikirkan kehidupan rakyatnya ???
Ada apa ?",Nadim,PER,person_nadiem,1.0,0,5
208,209,"Nadim makarim sdh ciptakan lapangan kerja 
sdh banyak rakyat yg tertolong hidup kluarganya , dgn menjadi ojol 
makanya di buat seperti itu.
Indonesiakuu ada apa ? 
bgmn dgn koruptor yg menikmati uang negri ini tanpa memikirkan kehidupan rakyatnya ???
Ada apa ?",ojol,ORG,org_gojek,1.0,105,109
208,209,"Nadim makarim sdh ciptakan lapangan kerja 
sdh banyak rakyat yg tertolong hidup kluarganya , dgn menjadi ojol 
makanya di buat seperti itu.
Indonesiakuu ada apa ? 
bgmn dgn koruptor yg menikmati uang negri ini tanpa memikirkan kehidupan rakyatnya ???
Ada apa ?",koruptor,LAW,legal_terms,1.0,173,181
209,210,Korban dari Mulyono.,Mulyono,PER,person_jokowi,1.0,12,19
212,213,"Semoga putusan pengadilan, adalah suatu kebenaran. Hukum orang yg salah dan bebaskan orang yg benar",putusan,LAW,legal_terms,1.0,7,14
212,213,"Semoga putusan pengadilan, adalah suatu kebenaran. Hukum orang yg salah dan bebaskan orang yg benar",pengadilan,LAW,legal_terms,1.0,15,25
212,213,"Semoga putusan pengadilan, adalah suatu kebenaran. Hukum orang yg salah dan bebaskan orang yg benar",Hukum,LAW,legal_terms,1.0,51,56
215,216,"enak2 jadi bos gojek..
lha ya kok mau dijadikan mentri...
Sukses tak dipuji 
Salah kebijakan masuk bui",gojek,ORG,org_gojek,1.0,15,20
217,218,"Hukum sudah menjadi alat kekuasaan,
Ini Uda menjadi negara tiran.
Sudah wajib hukum nya dilakukan revolusi akhlak
Agar GK menjadi makin banyak makan korban.
Ini hakim Uda GK ada rasa manusia lg,",Hukum,LAW,legal_terms,1.0,0,5
217,218,"Hukum sudah menjadi alat kekuasaan,
Ini Uda menjadi negara tiran.
Sudah wajib hukum nya dilakukan revolusi akhlak
Agar GK menjadi makin banyak makan korban.
Ini hakim Uda GK ada rasa manusia lg,",hukum,LAW,legal_terms,1.0,78,83
217,218,"Hukum sudah menjadi alat kekuasaan,
Ini Uda menjadi negara tiran.
Sudah wajib hukum nya dilakukan revolusi akhlak
Agar GK menjadi makin banyak makan korban.
Ini hakim Uda GK ada rasa manusia lg,",hakim,LAW,legal_terms,1.0,161,166
219,220,"Yang jadikan dia mentri adalah Jokowi Akir nya masuk penjara 
Yang jadikan kepala mbg dadang Jokowi Akir nya masuk penjara 

Kok aneh ya apakah di jadikan tumbal",Jokowi,PER,person_jokowi,1.0,31,37
219,220,"Yang jadikan dia mentri adalah Jokowi Akir nya masuk penjara 
Yang jadikan kepala mbg dadang Jokowi Akir nya masuk penjara 

Kok aneh ya apakah di jadikan tumbal",Jokowi,PER,person_jokowi,1.0,93,99
219,220,"Yang jadikan dia mentri adalah Jokowi Akir nya masuk penjara 
Yang jadikan kepala mbg dadang Jokowi Akir nya masuk penjara 

Kok aneh ya apakah di jadikan tumbal",penjara,LAW,legal_terms,1.0,53,60
219,220,"Yang jadikan dia mentri adalah Jokowi Akir nya masuk penjara 
Yang jadikan kepala mbg dadang Jokowi Akir nya masuk penjara 

Kok aneh ya apakah di jadikan tumbal",penjara,LAW,legal_terms,1.0,115,122
220,221,Daya rusak pria solo buat hukum hancur parah,hukum,LAW,legal_terms,1.0,26,31
221,222,Daya rusak pria solo buat hukum hancur parah,hukum,LAW,legal_terms,1.0,26,31
223,224,Yang ksih vonis itu siap2 tanggung dosa berat saat di hisab....😮😮,vonis,LAW,legal_terms,1.0,10,15
225,226,Kirain ini menteri kesayangan Jokowi eh ternyata bukan,Jokowi,PER,person_jokowi,1.0,30,36
226,227,"Hakim, di indonesia kan pinter2",indonesia,GPE,geo_indonesia,1.0,10,19
226,227,"Hakim, di indonesia kan pinter2",Hakim,LAW,legal_terms,1.0,0,5
227,228,Semangat pak adikmu Allah buka  nanti yg benarrrrr kuattttttttt pak byak yg berdoa untuk p adim,Allah,REG,religion_terms,1.0,20,25
228,229,Negara isinya koruptor!!!,koruptor,LAW,legal_terms,1.0,14,22
229,230,Tapi termul alasan nya macam2.menyalah kan nadim.tapi tapi yg nyuruh tambah angaran diem2 bae,nadim,PER,person_nadiem,1.0,43,48
230,231,"Makanya mas jgn mau dibujuk rayu Jokow jd menteri. 
Pemerintahan itu jahat, politik itu jahat. Fh bener jd CEO gojek, mas cukup dibalik layar saja kalau mau bantu pendidikan di Indonesia. Ga perlu jd aktor utama. 
Semoga Tuhan Yang Maha Kuasa menunjukkan kuasa-Nya padamu mas Gojek",gojek,ORG,org_gojek,1.0,111,116
230,231,"Makanya mas jgn mau dibujuk rayu Jokow jd menteri. 
Pemerintahan itu jahat, politik itu jahat. Fh bener jd CEO gojek, mas cukup dibalik layar saja kalau mau bantu pendidikan di Indonesia. Ga perlu jd aktor utama. 
Semoga Tuhan Yang Maha Kuasa menunjukkan kuasa-Nya padamu mas Gojek",Gojek,ORG,org_gojek,1.0,276,281
230,231,"Makanya mas jgn mau dibujuk rayu Jokow jd menteri. 
Pemerintahan itu jahat, politik itu jahat. Fh bener jd CEO gojek, mas cukup dibalik layar saja kalau mau bantu pendidikan di Indonesia. Ga perlu jd aktor utama. 
Semoga Tuhan Yang Maha Kuasa menunjukkan kuasa-Nya padamu mas Gojek",Indonesia,GPE,geo_indonesia,1.0,177,186
230,231,"Makanya mas jgn mau dibujuk rayu Jokow jd menteri. 
Pemerintahan itu jahat, politik itu jahat. Fh bener jd CEO gojek, mas cukup dibalik layar saja kalau mau bantu pendidikan di Indonesia. Ga perlu jd aktor utama. 
Semoga Tuhan Yang Maha Kuasa menunjukkan kuasa-Nya padamu mas Gojek",Tuhan,REG,religion_terms,1.0,221,226
233,234,"Tunggu aja bang nadiem 2029, ahok n kdm pasti bantu anda",nadiem,PER,person_nadiem,1.0,16,22
233,234,"Tunggu aja bang nadiem 2029, ahok n kdm pasti bantu anda",ahok,PER,person_public,1.0,29,33
235,236,Semoga jaksa penuntut dan keluarganya mendapat KARMA yg lebih beratttttttttttt,jaksa,LAW,legal_terms,1.0,7,12
236,237,Mestinya Mulyono yg diruntut,Mulyono,PER,person_jokowi,1.0,9,16
237,238,Pak Nadim...klo bisa anggarannya di tambah wkwkwkwkw,Nadim,PER,person_nadiem,1.0,4,9
238,239,"Biadab buanget, Allah Maha Mengetahui  apa2 yg dilakukan oleh  biadab2 yg zalim itu, mas Nadim jngn pernah berharap pertolongan selain Allah, banyak2 istighfar berserah diri, kembalikan semua persoalan kpd Allah, isyaaAllah Allah akan menolong dg cara Allah yg tak terduga, insyaaAllah cobaan dan fitnah itu akan menghapus dosa2 dan Allah akan mengangkat derajat anda",Nadim,PER,person_nadiem,1.0,89,94
238,239,"Biadab buanget, Allah Maha Mengetahui  apa2 yg dilakukan oleh  biadab2 yg zalim itu, mas Nadim jngn pernah berharap pertolongan selain Allah, banyak2 istighfar berserah diri, kembalikan semua persoalan kpd Allah, isyaaAllah Allah akan menolong dg cara Allah yg tak terduga, insyaaAllah cobaan dan fitnah itu akan menghapus dosa2 dan Allah akan mengangkat derajat anda",Allah,REG,religion_terms,1.0,16,21
238,239,"Biadab buanget, Allah Maha Mengetahui  apa2 yg dilakukan oleh  biadab2 yg zalim itu, mas Nadim jngn pernah berharap pertolongan selain Allah, banyak2 istighfar berserah diri, kembalikan semua persoalan kpd Allah, isyaaAllah Allah akan menolong dg cara Allah yg tak terduga, insyaaAllah cobaan dan fitnah itu akan menghapus dosa2 dan Allah akan mengangkat derajat anda",Allah,REG,religion_terms,1.0,135,140
238,239,"Biadab buanget, Allah Maha Mengetahui  apa2 yg dilakukan oleh  biadab2 yg zalim itu, mas Nadim jngn pernah berharap pertolongan selain Allah, banyak2 istighfar berserah diri, kembalikan semua persoalan kpd Allah, isyaaAllah Allah akan menolong dg cara Allah yg tak terduga, insyaaAllah cobaan dan fitnah itu akan menghapus dosa2 dan Allah akan mengangkat derajat anda",Allah,REG,religion_terms,1.0,206,211
238,239,"Biadab buanget, Allah Maha Mengetahui  apa2 yg dilakukan oleh  biadab2 yg zalim itu, mas Nadim jngn pernah berharap pertolongan selain Allah, banyak2 istighfar berserah diri, kembalikan semua persoalan kpd Allah, isyaaAllah Allah akan menolong dg cara Allah yg tak terduga, insyaaAllah cobaan dan fitnah itu akan menghapus dosa2 dan Allah akan mengangkat derajat anda",Allah,REG,religion_terms,1.0,224,229
238,239,"Biadab buanget, Allah Maha Mengetahui  apa2 yg dilakukan oleh  biadab2 yg zalim itu, mas Nadim jngn pernah berharap pertolongan selain Allah, banyak2 istighfar berserah diri, kembalikan semua persoalan kpd Allah, isyaaAllah Allah akan menolong dg cara Allah yg tak terduga, insyaaAllah cobaan dan fitnah itu akan menghapus dosa2 dan Allah akan mengangkat derajat anda",Allah,REG,religion_terms,1.0,252,257
238,239,"Biadab buanget, Allah Maha Mengetahui  apa2 yg dilakukan oleh  biadab2 yg zalim itu, mas Nadim jngn pernah berharap pertolongan selain Allah, banyak2 istighfar berserah diri, kembalikan semua persoalan kpd Allah, isyaaAllah Allah akan menolong dg cara Allah yg tak terduga, insyaaAllah cobaan dan fitnah itu akan menghapus dosa2 dan Allah akan mengangkat derajat anda",Allah,REG,religion_terms,1.0,333,338
239,240,"Tdk terbukti tapi di vonis 15 thn, ngeri amat keadilan di negri ini,",vonis,LAW,legal_terms,1.0,21,26
240,241,Ketika anak muda yg sangat berjasa untuk indonesia tiba2 d jebloskan oleh negara.... Gibran sewa mahasiswa kemaren gmn....???,Gibran,PER,person_public,1.0,85,91
240,241,Ketika anak muda yg sangat berjasa untuk indonesia tiba2 d jebloskan oleh negara.... Gibran sewa mahasiswa kemaren gmn....???,indonesia,GPE,geo_indonesia,1.0,41,50
241,242,D tumbal kan oleh mulyono,mulyono,PER,person_jokowi,1.0,18,25
242,243,"Bang hotman Paris , gmn ni, apakah sudah tercapai keadilan?",hotman,PER,person_public,1.0,5,11
244,245,"Kalo Nadiem bisa divonis spt ini kasus whoose, IKN, MBG Bisa diseret semua pelaku2 nya",Nadiem,PER,person_nadiem,1.0,5,11
245,246,JOKOWI OH JOKOWI,JOKOWI,PER,person_jokowi,1.0,0,6
245,246,JOKOWI OH JOKOWI,JOKOWI,PER,person_jokowi,1.0,10,16
247,248,"Dunia hanya sementara pak 
Di penjara itu ibarat neraka di dunia,

Aku yakin dengan orang yang Menjolimi bapak,Suatu saat pak Nadim ditempatkan di surga",Nadim,PER,person_nadiem,1.0,126,131
247,248,"Dunia hanya sementara pak 
Di penjara itu ibarat neraka di dunia,

Aku yakin dengan orang yang Menjolimi bapak,Suatu saat pak Nadim ditempatkan di surga",penjara,LAW,legal_terms,1.0,30,37
248,249,Bukti demokrasi tidak cocok untuk orang pintar,Bukti,LAW,legal_terms,1.0,0,5
251,252,Kejaksaan & Pengadilan yg menghukum seseorang yg tdk bersalah akan menderita hidupnya dunia & akhiray,Pengadilan,LAW,legal_terms,1.0,12,22
252,253,Parah di mah hukum indo,hukum,LAW,legal_terms,1.0,13,18
253,254,"Ngape Nadiem tadak nuntut ke jokowi, kok maok2nye jd martir dan bempernye utk menyelamatkan jokowi dan keluarganye,..",Nadiem,PER,person_nadiem,1.0,6,12
253,254,"Ngape Nadiem tadak nuntut ke jokowi, kok maok2nye jd martir dan bempernye utk menyelamatkan jokowi dan keluarganye,..",jokowi,PER,person_jokowi,1.0,29,35
253,254,"Ngape Nadiem tadak nuntut ke jokowi, kok maok2nye jd martir dan bempernye utk menyelamatkan jokowi dan keluarganye,..",jokowi,PER,person_jokowi,1.0,92,98
254,255,Makanya rim rim lu udah enak enak punya gojek lu'nya ikutan gituan.. nyeselkan jadinya 😂,gojek,ORG,org_gojek,1.0,40,45
255,256,jokowi yg korupsi sampe sekarang bebas melanglang buana,jokowi,PER,person_jokowi,1.0,0,6
255,256,jokowi yg korupsi sampe sekarang bebas melanglang buana,korupsi,LAW,legal_terms,1.0,10,17
257,258,"Ayo anak2 gojek jangan pada diem aja,ini sudah tidak adil,ijo in ayo ayo",gojek,ORG,org_gojek,1.0,10,15
258,259,"Jokowi hrus d hadirkn, di sidangkn...ini cara terbaik agar indonesia berubah",Jokowi,PER,person_jokowi,1.0,0,6
258,259,"Jokowi hrus d hadirkn, di sidangkn...ini cara terbaik agar indonesia berubah",indonesia,GPE,geo_indonesia,1.0,59,68
259,260,Siap yg memfitnah mu pak nadim....dia dajjal sejati,nadim,PER,person_nadiem,1.0,25,30
261,262,"Parah,si omon omon diem2 bae,ampuun negara udah parah,rakyat udah muakkkk,si jokowi ga ada yg berani nyentuh sama sekali malah,pasti dia korup plus izasah bodong,cuiiih",jokowi,PER,person_jokowi,1.0,77,83
264,265,Kasihan anda tertipu jokowi,jokowi,PER,person_jokowi,1.0,21,27
265,266,Pake Nadiem salah satu tumbal kelicikan penguasa,Nadiem,PER,person_nadiem,1.0,5,11
266,267,"Semoga yg memberi vonis NADIEM,,KENA ADZAB,,",NADIEM,PER,person_nadiem,1.0,24,30
266,267,"Semoga yg memberi vonis NADIEM,,KENA ADZAB,,",vonis,LAW,legal_terms,1.0,18,23
266,267,"Semoga yg memberi vonis NADIEM,,KENA ADZAB,,",ADZAB,REG,religion_terms,1.0,37,42
267,268,sepertinya pak nadiem sengaja dijadikan tumbal oleh elit tertentu di negara ini,nadiem,PER,person_nadiem,1.0,15,21
269,270,"Kenapa Hakim di Indonesia banyak yang jadi Dazzal Gitu yach, apa mereka gak takut akan Hukum Akherat..., Semoga apa yg dialami Nadiem makarin ini, suatu saat, dirasakan oleh Anak-Cucu nya Hakim yang memvonis Nadiem",Nadiem,PER,person_nadiem,1.0,127,133
269,270,"Kenapa Hakim di Indonesia banyak yang jadi Dazzal Gitu yach, apa mereka gak takut akan Hukum Akherat..., Semoga apa yg dialami Nadiem makarin ini, suatu saat, dirasakan oleh Anak-Cucu nya Hakim yang memvonis Nadiem",Nadiem,PER,person_nadiem,1.0,208,214
269,270,"Kenapa Hakim di Indonesia banyak yang jadi Dazzal Gitu yach, apa mereka gak takut akan Hukum Akherat..., Semoga apa yg dialami Nadiem makarin ini, suatu saat, dirasakan oleh Anak-Cucu nya Hakim yang memvonis Nadiem",Indonesia,GPE,geo_indonesia,1.0,16,25
269,270,"Kenapa Hakim di Indonesia banyak yang jadi Dazzal Gitu yach, apa mereka gak takut akan Hukum Akherat..., Semoga apa yg dialami Nadiem makarin ini, suatu saat, dirasakan oleh Anak-Cucu nya Hakim yang memvonis Nadiem",Hakim,LAW,legal_terms,1.0,7,12
269,270,"Kenapa Hakim di Indonesia banyak yang jadi Dazzal Gitu yach, apa mereka gak takut akan Hukum Akherat..., Semoga apa yg dialami Nadiem makarin ini, suatu saat, dirasakan oleh Anak-Cucu nya Hakim yang memvonis Nadiem",Hukum,LAW,legal_terms,1.0,87,92
269,270,"Kenapa Hakim di Indonesia banyak yang jadi Dazzal Gitu yach, apa mereka gak takut akan Hukum Akherat..., Semoga apa yg dialami Nadiem makarin ini, suatu saat, dirasakan oleh Anak-Cucu nya Hakim yang memvonis Nadiem",Hakim,LAW,legal_terms,1.0,188,193
270,271,"kenapa eg minta sama bos nya,jokowi",jokowi,PER,person_jokowi,1.0,29,35
273,274,Tunggu pak Prabowo pidato,Prabowo,PER,person_public,1.0,11,18
274,275,"Lah ngapain anda kok mau jdi mentri jokowi, anda di jebak jokowi,, enak jdi owner PT. Gojek dlu",jokowi,PER,person_jokowi,1.0,36,42
274,275,"Lah ngapain anda kok mau jdi mentri jokowi, anda di jebak jokowi,, enak jdi owner PT. Gojek dlu",jokowi,PER,person_jokowi,1.0,58,64
274,275,"Lah ngapain anda kok mau jdi mentri jokowi, anda di jebak jokowi,, enak jdi owner PT. Gojek dlu",Gojek,ORG,org_gojek,1.0,86,91
275,276,"Alhamdulillah, ga ada pejabat yg ga korupsi., perusak sistem pendidikan indonesia.",indonesia,GPE,geo_indonesia,1.0,72,81
275,276,"Alhamdulillah, ga ada pejabat yg ga korupsi., perusak sistem pendidikan indonesia.",korupsi,LAW,legal_terms,1.0,36,43
275,276,"Alhamdulillah, ga ada pejabat yg ga korupsi., perusak sistem pendidikan indonesia.",Alhamdulillah,REG,religion_terms,1.0,0,13
277,278,Makannya lu urus aja gojek ngapain lu masuk di pemerintahan yang BOBROK lu sendiri yang jalanin ya jalanin lah...gojek Udeh di cekik juga sama aplikatornya lu juga kena kan lu hahahah kikan,gojek,ORG,org_gojek,1.0,21,26
277,278,Makannya lu urus aja gojek ngapain lu masuk di pemerintahan yang BOBROK lu sendiri yang jalanin ya jalanin lah...gojek Udeh di cekik juga sama aplikatornya lu juga kena kan lu hahahah kikan,gojek,ORG,org_gojek,1.0,113,118
278,279,"Lgi tenang2 di usa di panggil jokowi cumn di jdikan tumbal, yg sabar pk Alloh g tidur",jokowi,PER,person_jokowi,1.0,30,36
278,279,"Lgi tenang2 di usa di panggil jokowi cumn di jdikan tumbal, yg sabar pk Alloh g tidur",Alloh,REG,religion_terms,1.0,72,77
281,282,Hukum gila,Hukum,LAW,legal_terms,1.0,0,5
285,286,Seram nya hukum di negara ini . . .jadi perusahaan gojek gratis utk dikelola koruptor,gojek,ORG,org_gojek,1.0,51,56
285,286,Seram nya hukum di negara ini . . .jadi perusahaan gojek gratis utk dikelola koruptor,hukum,LAW,legal_terms,1.0,10,15
285,286,Seram nya hukum di negara ini . . .jadi perusahaan gojek gratis utk dikelola koruptor,koruptor,LAW,legal_terms,1.0,77,85
287,288,Jokowi kenapa nga di hadirkan?,Jokowi,PER,person_jokowi,1.0,0,6
288,289,Mesti nya bukan nadim. Tapi jokowi yg harus di penjara. Dia yg suruh ko,nadim,PER,person_nadiem,1.0,16,21
288,289,Mesti nya bukan nadim. Tapi jokowi yg harus di penjara. Dia yg suruh ko,jokowi,PER,person_jokowi,1.0,28,34
288,289,Mesti nya bukan nadim. Tapi jokowi yg harus di penjara. Dia yg suruh ko,penjara,LAW,legal_terms,1.0,47,54
295,296,Sampai kan ke bang hotman paris pak nadiem,nadiem,PER,person_nadiem,1.0,36,42
295,296,Sampai kan ke bang hotman paris pak nadiem,hotman,PER,person_public,1.0,19,25
296,297,"Penghakiman dari Tuhan akan segera tiba..utk manusia yg melakukan ketidak keadilan
TUHAN MMBELA PASTI MENOLONG.NADIEM..",NADIEM,PER,person_nadiem,1.0,111,117
296,297,"Penghakiman dari Tuhan akan segera tiba..utk manusia yg melakukan ketidak keadilan
TUHAN MMBELA PASTI MENOLONG.NADIEM..",Tuhan,REG,religion_terms,1.0,17,22
296,297,"Penghakiman dari Tuhan akan segera tiba..utk manusia yg melakukan ketidak keadilan
TUHAN MMBELA PASTI MENOLONG.NADIEM..",TUHAN,REG,religion_terms,1.0,83,88
297,298,Maka nya pak nadiem bpk haeus segera bongkar semua pemain korupsi agara bpk tidak sendiri menjalani nya.tidak usah takut pak nadiem maayarakat akan dukung bpk kalo bpk bongkar semua nya siapa aja di belakang bpk yg dapat jatah dan si penyuruh nya,nadiem,PER,person_nadiem,1.0,13,19
297,298,Maka nya pak nadiem bpk haeus segera bongkar semua pemain korupsi agara bpk tidak sendiri menjalani nya.tidak usah takut pak nadiem maayarakat akan dukung bpk kalo bpk bongkar semua nya siapa aja di belakang bpk yg dapat jatah dan si penyuruh nya,nadiem,PER,person_nadiem,1.0,125,131
297,298,Maka nya pak nadiem bpk haeus segera bongkar semua pemain korupsi agara bpk tidak sendiri menjalani nya.tidak usah takut pak nadiem maayarakat akan dukung bpk kalo bpk bongkar semua nya siapa aja di belakang bpk yg dapat jatah dan si penyuruh nya,korupsi,LAW,legal_terms,1.0,58,65
298,299,Yang medzolimi Nadiem Makarim pasti Alloh balas dgn adzab yg pedih,Nadiem Makarim,PER,person_nadiem,1.0,15,29
298,299,Yang medzolimi Nadiem Makarim pasti Alloh balas dgn adzab yg pedih,Alloh,REG,religion_terms,1.0,36,41
298,299,Yang medzolimi Nadiem Makarim pasti Alloh balas dgn adzab yg pedih,adzab,REG,religion_terms,1.0,52,57
300,301,Apakabar korupsi nilai kuadran triliun...kok tidak ada kabarnya...,korupsi,LAW,legal_terms,1.0,9,16
302,303,"Sabar dan kuatkan mas Nadiem, kelak akan ada keadilan hakiki dari Allah SWT yang akan menghakimi hakim hari ini dan para partisannya",Nadiem,PER,person_nadiem,1.0,22,28
302,303,"Sabar dan kuatkan mas Nadiem, kelak akan ada keadilan hakiki dari Allah SWT yang akan menghakimi hakim hari ini dan para partisannya",hakim,LAW,legal_terms,1.0,97,102
302,303,"Sabar dan kuatkan mas Nadiem, kelak akan ada keadilan hakiki dari Allah SWT yang akan menghakimi hakim hari ini dan para partisannya",Allah,REG,religion_terms,1.0,66,71
303,304,"Orang yang menuntut Nadim Makarim mungkin dia lah orang nya yg korupsi sesungguhnya, maling teriak maling , semoga ya Alloh orang2 yg mendzolimi Nadim Makarim cepat dapat azab nya, Amin amin amin 🙏",Nadim,PER,person_nadiem,1.0,20,25
303,304,"Orang yang menuntut Nadim Makarim mungkin dia lah orang nya yg korupsi sesungguhnya, maling teriak maling , semoga ya Alloh orang2 yg mendzolimi Nadim Makarim cepat dapat azab nya, Amin amin amin 🙏",Nadim,PER,person_nadiem,1.0,145,150
303,304,"Orang yang menuntut Nadim Makarim mungkin dia lah orang nya yg korupsi sesungguhnya, maling teriak maling , semoga ya Alloh orang2 yg mendzolimi Nadim Makarim cepat dapat azab nya, Amin amin amin 🙏",korupsi,LAW,legal_terms,1.0,63,70
303,304,"Orang yang menuntut Nadim Makarim mungkin dia lah orang nya yg korupsi sesungguhnya, maling teriak maling , semoga ya Alloh orang2 yg mendzolimi Nadim Makarim cepat dapat azab nya, Amin amin amin 🙏",Alloh,REG,religion_terms,1.0,118,123
306,307,Edan..Ud pak urusin gojek aj....bnyk manusia dajal di luar,gojek,ORG,org_gojek,1.0,20,25
307,308,Spill dong JAKSA PENUNTUTNYA SIAPA biar Intel netizen menguliti itu Jaksa Penuntut,JAKSA,LAW,legal_terms,1.0,11,16
307,308,Spill dong JAKSA PENUNTUTNYA SIAPA biar Intel netizen menguliti itu Jaksa Penuntut,Jaksa,LAW,legal_terms,1.0,68,73
308,309,Gimana ini...masih ada yg peduli hukum ga...mana orang2 cerdas...jangan di biarkan hal kya gini ..jadi kebiasaan,hukum,LAW,legal_terms,1.0,33,38
309,310,Ojol bersatu siap ratakan persiden,Ojol,ORG,org_gojek,1.0,0,4
313,314,"Hukum Indonesia sudah hancur,penegak hukum nya merem semua",Indonesia,GPE,geo_indonesia,1.0,6,15
313,314,"Hukum Indonesia sudah hancur,penegak hukum nya merem semua",Hukum,LAW,legal_terms,1.0,0,5
313,314,"Hukum Indonesia sudah hancur,penegak hukum nya merem semua",hukum,LAW,legal_terms,1.0,37,42
315,316,Edan ya. Nadiem dimafiakaan ini mau capluk gojek nya sama mafia,Nadiem,PER,person_nadiem,1.0,9,15
315,316,Edan ya. Nadiem dimafiakaan ini mau capluk gojek nya sama mafia,gojek,ORG,org_gojek,1.0,43,48
320,321,Tuntaskan para koruptor,koruptor,LAW,legal_terms,1.0,15,23
321,322,Astaghfirullah.....ya Allah berikanlah pembalasan yang setimpal pada orang yg telah memfitnah Pak Nadiem siapapun orang itu ya Allah....Innamaa amruhuu  Idzaa arodasyaian ayyaku lalahu kunfayakun......,Nadiem,PER,person_nadiem,1.0,98,104
321,322,Astaghfirullah.....ya Allah berikanlah pembalasan yang setimpal pada orang yg telah memfitnah Pak Nadiem siapapun orang itu ya Allah....Innamaa amruhuu  Idzaa arodasyaian ayyaku lalahu kunfayakun......,Allah,REG,religion_terms,1.0,22,27
321,322,Astaghfirullah.....ya Allah berikanlah pembalasan yang setimpal pada orang yg telah memfitnah Pak Nadiem siapapun orang itu ya Allah....Innamaa amruhuu  Idzaa arodasyaian ayyaku lalahu kunfayakun......,Allah,REG,religion_terms,1.0,127,132
323,324,"Dia rela meninggalkan ojol bang, memilih jadi menteri, sejak saat itu tarif ojol jadi gak seindah dulu...",ojol,ORG,org_gojek,1.0,22,26
323,324,"Dia rela meninggalkan ojol bang, memilih jadi menteri, sejak saat itu tarif ojol jadi gak seindah dulu...",ojol,ORG,org_gojek,1.0,76,80
324,325,"Hukum itu ditegakan berdasarkan fakta bukti,bukan asumsi,maling bisaja mengelak.",Hukum,LAW,legal_terms,1.0,0,5
324,325,"Hukum itu ditegakan berdasarkan fakta bukti,bukan asumsi,maling bisaja mengelak.",bukti,LAW,legal_terms,1.0,38,43
325,326,"enak saja. sementara ga yg memfonis Nadiem di azab Alloh sekluarganya, musibah datang silih berganti hingga ajal.menjemput.",Nadiem,PER,person_nadiem,1.0,36,42
325,326,"enak saja. sementara ga yg memfonis Nadiem di azab Alloh sekluarganya, musibah datang silih berganti hingga ajal.menjemput.",Alloh,REG,religion_terms,1.0,51,56
327,328,Jokowi aja tuh yg gantiin atau dipenjarakan,Jokowi,PER,person_jokowi,1.0,0,6
331,332,Saham punya kan di grup gojek,gojek,ORG,org_gojek,1.0,24,29
334,335,Hukum apa kah ini...,Hukum,LAW,legal_terms,1.0,0,5
337,338,Kemana saja uang tersebut mestinya ditelusuri oleh penegak hukum,hukum,LAW,legal_terms,1.0,59,64
339,340,kalian tau solusi nya pecat prabowo baru Indonesia sejahtera,prabowo,PER,person_public,1.0,28,35
339,340,kalian tau solusi nya pecat prabowo baru Indonesia sejahtera,Indonesia,GPE,geo_indonesia,1.0,41,50
341,342,Jokowi di lawan,Jokowi,PER,person_jokowi,1.0,0,6
342,343,Jokowi malingnya,Jokowi,PER,person_jokowi,1.0,0,6
343,344,"Ya jangan bohong Nadiem jujur saja seret jokowi,,,,",Nadiem,PER,person_nadiem,1.0,17,23
343,344,"Ya jangan bohong Nadiem jujur saja seret jokowi,,,,",jokowi,PER,person_jokowi,1.0,41,47
344,345,Gila hukum diindonesia,hukum,LAW,legal_terms,1.0,5,10
345,346,Sebaiknya uang yang bapak serahkan ke Jokowi ambil kembali serahkan ke negara,Jokowi,PER,person_jokowi,1.0,38,44
346,347,Kasihan pak Nadiem...kok bisa jg begini?...😢,Nadiem,PER,person_nadiem,1.0,12,18
347,348,"hanya bawah""nya yg di tangkap di hukum, kepalanya/ biang kerok korupsinya aman"" aja",hukum,LAW,legal_terms,1.0,33,38
351,352,"Gue bukan siapa2nya beliau..tapi ikut sakit hatiiii..
Semoga para biadab yg menzholimi mendapat balasan hukuman Allah SWT.. Aamiin 🤲🤲",Allah,REG,religion_terms,1.0,112,117
